subjectid|activityid|variable|meanvalue
6|Standing|tbodyaccjerkmagstd|-0.956099145964912
7|Standing|tbodyaccjerkmagstd|-0.968566356037736
8|Standing|tbodyaccjerkmagstd|-0.979932239074074
9|Standing|tbodyaccjerkmagstd|-0.963764177777778
10|Standing|tbodyaccjerkmagstd|-0.952058214545455
11|Standing|tbodyaccjerkmagstd|-0.988853960638298
12|Standing|tbodyaccjerkmagstd|-0.962678857213115
13|Standing|tbodyaccjerkmagstd|-0.981865616666667
14|Standing|tbodyaccjerkmagstd|-0.970437182833333
15|Standing|tbodyaccjerkmagstd|-0.979994800566038
16|Standing|tbodyaccjerkmagstd|-0.986761550641026
17|Standing|tbodyaccjerkmagstd|-0.990363248205128
18|Standing|tbodyaccjerkmagstd|-0.986015285890411
19|Standing|tbodyaccjerkmagstd|-0.979640838082192
20|Standing|tbodyaccjerkmagstd|-0.938454372328767
21|Standing|tbodyaccjerkmagstd|-0.97160651494382
22|Standing|tbodyaccjerkmagstd|-0.958825095396825
23|Standing|tbodyaccjerkmagstd|-0.974811528235294
24|Standing|tbodyaccjerkmagstd|-0.973108343043478
25|Standing|tbodyaccjerkmagstd|-0.982637080945946
26|Standing|tbodyaccjerkmagstd|-0.982626252972973
27|Standing|tbodyaccjerkmagstd|-0.98415908975
28|Standing|tbodyaccjerkmagstd|-0.954068391518987
29|Standing|tbodyaccjerkmagstd|-0.990495689538462
30|Standing|tbodyaccjerkmagstd|-0.950762271186441
1|Walking|tbodyaccjerkmagstd|-0.0744717500625263
2|Walking|tbodyaccjerkmagstd|-0.164150985127119
3|Walking|tbodyaccjerkmagstd|-0.139916355325862
4|Walking|tbodyaccjerkmagstd|-0.316918956
5|Walking|tbodyaccjerkmagstd|-0.282242276785714
6|Walking|tbodyaccjerkmagstd|-0.0706029648421053
7|Walking|tbodyaccjerkmagstd|-0.027557329277193
8|Walking|tbodyaccjerkmagstd|-0.184571053979167
9|Walking|tbodyaccjerkmagstd|-0.317113487115385
10|Walking|tbodyaccjerkmagstd|0.037608338009434
11|Walking|tbodyaccjerkmagstd|-0.403141284745763
12|Walking|tbodyaccjerkmagstd|-0.02028505044
13|Walking|tbodyaccjerkmagstd|-0.131788528797719
14|Walking|tbodyaccjerkmagstd|-0.439746918474576
15|Walking|tbodyaccjerkmagstd|-0.310071425166667
16|Walking|tbodyaccjerkmagstd|-0.403386563921569
17|Walking|tbodyaccjerkmagstd|-0.275672786229508
18|Walking|tbodyaccjerkmagstd|-0.42541866125
19|Walking|tbodyaccjerkmagstd|0.0356558788076923
20|Walking|tbodyaccjerkmagstd|0.0210765716843137
21|Walking|tbodyaccjerkmagstd|-0.0838487968942308
22|Walking|tbodyaccjerkmagstd|0.111532924945652
23|Walking|tbodyaccjerkmagstd|-0.0268194363050847
24|Walking|tbodyaccjerkmagstd|-0.409824562586207
25|Walking|tbodyaccjerkmagstd|-0.542870062567568
26|Walking|tbodyaccjerkmagstd|-0.279350754237288
27|Walking|tbodyaccjerkmagstd|-0.266138940350877
28|Walking|tbodyaccjerkmagstd|-0.390449724259259
29|Walking|tbodyaccjerkmagstd|-0.133036273622642
30|Walking|tbodyaccjerkmagstd|-0.353751020923077
1|Walking Downstairs|tbodyaccjerkmagstd|-0.0257877197081633
2|Walking Downstairs|tbodyaccjerkmagstd|0.22961718512766
3|Walking Downstairs|tbodyaccjerkmagstd|-0.0926324494530612
4|Walking Downstairs|tbodyaccjerkmagstd|-0.216858921977778
5|Walking Downstairs|tbodyaccjerkmagstd|-0.0292570509829787
6|Walking Downstairs|tbodyaccjerkmagstd|0.209502174375
7|Walking Downstairs|tbodyaccjerkmagstd|0.0901836280510638
8|Walking Downstairs|tbodyaccjerkmagstd|0.2534082561
9|Walking Downstairs|tbodyaccjerkmagstd|0.039907818552381
10|Walking Downstairs|tbodyaccjerkmagstd|0.110877231263158
11|Walking Downstairs|tbodyaccjerkmagstd|-0.127017223413043
12|Walking Downstairs|tbodyaccjerkmagstd|0.0655781271934783
13|Walking Downstairs|tbodyaccjerkmagstd|-0.0433959844
14|Walking Downstairs|tbodyaccjerkmagstd|0.194708838913556
15|Walking Downstairs|tbodyaccjerkmagstd|0.159631710516667
16|Walking Downstairs|tbodyaccjerkmagstd|-0.0783498875595745
17|Walking Downstairs|tbodyaccjerkmagstd|-0.206576683876087
18|Walking Downstairs|tbodyaccjerkmagstd|-0.3825173332
19|Walking Downstairs|tbodyaccjerkmagstd|0.450612065720513
20|Walking Downstairs|tbodyaccjerkmagstd|0.0467185842571111
21|Walking Downstairs|tbodyaccjerkmagstd|0.0952339404955556
22|Walking Downstairs|tbodyaccjerkmagstd|-0.0337640982530556
23|Walking Downstairs|tbodyaccjerkmagstd|0.292087200087037
24|Walking Downstairs|tbodyaccjerkmagstd|-0.143501970018182
25|Walking Downstairs|tbodyaccjerkmagstd|-0.482976929827586
26|Walking Downstairs|tbodyaccjerkmagstd|-0.111303956316
27|Walking Downstairs|tbodyaccjerkmagstd|-0.0386367422818182
28|Walking Downstairs|tbodyaccjerkmagstd|-0.0418872609934783
29|Walking Downstairs|tbodyaccjerkmagstd|-0.0307693372041667
30|Walking Downstairs|tbodyaccjerkmagstd|-0.125283184512903
1|Walking Upstairs|tbodyaccjerkmagstd|-0.478991622075472
2|Walking Upstairs|tbodyaccjerkmagstd|-0.21738939458125
3|Walking Upstairs|tbodyaccjerkmagstd|-0.439020591694915
4|Walking Upstairs|tbodyaccjerkmagstd|-0.437261477884615
5|Walking Upstairs|tbodyaccjerkmagstd|-0.310186545957447
6|Walking Upstairs|tbodyaccjerkmagstd|-0.169970363039216
7|Walking Upstairs|tbodyaccjerkmagstd|-0.471265710980392
8|Walking Upstairs|tbodyaccjerkmagstd|-0.228296364146341
9|Walking Upstairs|tbodyaccjerkmagstd|-0.445485397959184
10|Walking Upstairs|tbodyaccjerkmagstd|-0.226010197889362
11|Walking Upstairs|tbodyaccjerkmagstd|-0.490485807222222
12|Walking Upstairs|tbodyaccjerkmagstd|-0.329827968269231
13|Walking Upstairs|tbodyaccjerkmagstd|-0.451225931090909
14|Walking Upstairs|tbodyaccjerkmagstd|-0.337086266574074
15|Walking Upstairs|tbodyaccjerkmagstd|-0.313363553125
16|Walking Upstairs|tbodyaccjerkmagstd|-0.493067129607843
17|Walking Upstairs|tbodyaccjerkmagstd|-0.390912450416667
18|Walking Upstairs|tbodyaccjerkmagstd|-0.579330320344828
19|Walking Upstairs|tbodyaccjerkmagstd|-0.284060693125
20|Walking Upstairs|tbodyaccjerkmagstd|-0.239444370019608
21|Walking Upstairs|tbodyaccjerkmagstd|-0.404183875893617
22|Walking Upstairs|tbodyaccjerkmagstd|-0.0876501605595238
23|Walking Upstairs|tbodyaccjerkmagstd|-0.362708849411765
24|Walking Upstairs|tbodyaccjerkmagstd|-0.441068689830508
25|Walking Upstairs|tbodyaccjerkmagstd|-0.674513059846154
26|Walking Upstairs|tbodyaccjerkmagstd|-0.334531344727273
27|Walking Upstairs|tbodyaccjerkmagstd|-0.464610567058824
28|Walking Upstairs|tbodyaccjerkmagstd|-0.325362338235294
29|Walking Upstairs|tbodyaccjerkmagstd|-0.254485176020408
30|Walking Upstairs|tbodyaccjerkmagstd|-0.561837706461538
1|Laying|tbodygyromagstd|-0.81901016976
2|Laying|tbodygyromagstd|-0.961164053958333
3|Laying|tbodygyromagstd|-0.954275110967742
4|Laying|tbodygyromagstd|-0.947031781666667
5|Laying|tbodygyromagstd|-0.958287921923077
6|Laying|tbodygyromagstd|-0.920914497017544
7|Laying|tbodygyromagstd|-0.918662459038462
8|Laying|tbodygyromagstd|-0.932470764444444
9|Laying|tbodygyromagstd|-0.8985578738
10|Laying|tbodygyromagstd|-0.927471165517241
11|Laying|tbodygyromagstd|-0.954713182807018
12|Laying|tbodygyromagstd|-0.935725715833333
13|Laying|tbodygyromagstd|-0.944687480967742
14|Laying|tbodygyromagstd|-0.913433185882353
15|Laying|tbodygyromagstd|-0.924043007638889
16|Laying|tbodygyromagstd|-0.959020036285714
17|Laying|tbodygyromagstd|-0.959325498732394
18|Laying|tbodygyromagstd|-0.980560877846154
19|Laying|tbodygyromagstd|-0.955906646506024
20|Laying|tbodygyromagstd|-0.962153597941176
21|Laying|tbodygyromagstd|-0.949289148
22|Laying|tbodygyromagstd|-0.923911565972222
23|Laying|tbodygyromagstd|-0.957227585972222
24|Laying|tbodygyromagstd|-0.957829934722222
25|Laying|tbodygyromagstd|-0.856017369726027
26|Laying|tbodygyromagstd|-0.965676821973684
27|Laying|tbodygyromagstd|-0.971915732837838
28|Laying|tbodygyromagstd|-0.928940913375
29|Laying|tbodygyromagstd|-0.977040093043478
30|Laying|tbodygyromagstd|-0.951264441
1|Sitting|tbodygyromagstd|-0.934531840425532
2|Sitting|tbodygyromagstd|-0.961313624130435
3|Sitting|tbodygyromagstd|-0.925518103807692
4|Sitting|tbodygyromagstd|-0.928898293
5|Sitting|tbodygyromagstd|-0.931414810454545
6|Sitting|tbodygyromagstd|-0.921259472727273
7|Sitting|tbodygyromagstd|-0.898063314375
8|Sitting|tbodygyromagstd|-0.953001632173913
9|Sitting|tbodygyromagstd|-0.9066063206
10|Sitting|tbodygyromagstd|-0.963064577592593
11|Sitting|tbodygyromagstd|-0.959964488301887
12|Sitting|tbodygyromagstd|-0.946769241568627
13|Sitting|tbodygyromagstd|-0.963940591428571
14|Sitting|tbodygyromagstd|-0.947081158333333
15|Sitting|tbodygyromagstd|-0.963475074915254
16|Sitting|tbodygyromagstd|-0.937942404637681
17|Sitting|tbodygyromagstd|-0.97541025484375
18|Sitting|tbodygyromagstd|-0.981372675614035
19|Sitting|tbodygyromagstd|-0.950491807945205
20|Sitting|tbodygyromagstd|-0.941069909848485
21|Sitting|tbodygyromagstd|-0.971225061647059
22|Sitting|tbodygyromagstd|-0.933268487096774
23|Sitting|tbodygyromagstd|-0.937006097352941
24|Sitting|tbodygyromagstd|-0.969257162647059
25|Sitting|tbodygyromagstd|-0.970639125692308
26|Sitting|tbodygyromagstd|-0.964742022307692
27|Sitting|tbodygyromagstd|-0.970782132714286
28|Sitting|tbodygyromagstd|-0.951065984027778
29|Sitting|tbodygyromagstd|-0.971578024666667
30|Sitting|tbodygyromagstd|-0.960641288225806
1|Standing|tbodygyromagstd|-0.978690028679245
2|Standing|tbodygyromagstd|-0.95394338037037
3|Standing|tbodygyromagstd|-0.88212522147541
4|Standing|tbodygyromagstd|-0.885144317678571
5|Standing|tbodygyromagstd|-0.867041711785714
6|Standing|tbodygyromagstd|-0.915891572982456
7|Standing|tbodygyromagstd|-0.918438958867924
8|Standing|tbodygyromagstd|-0.95322478962963
9|Standing|tbodygyromagstd|-0.908291403111111
10|Standing|tbodygyromagstd|-0.920486810227273
11|Standing|tbodygyromagstd|-0.977071437446808
12|Standing|tbodygyromagstd|-0.852271618032787
13|Standing|tbodygyromagstd|-0.944980198421053
14|Standing|tbodygyromagstd|-0.931426203833333
15|Standing|tbodygyromagstd|-0.931286778679245
16|Standing|tbodygyromagstd|-0.964105768461539
17|Standing|tbodygyromagstd|-0.977680837435897
18|Standing|tbodygyromagstd|-0.959797118082192
19|Standing|tbodygyromagstd|-0.937951031506849
20|Standing|tbodygyromagstd|-0.843683410273973
21|Standing|tbodygyromagstd|-0.945614401797753
22|Standing|tbodygyromagstd|-0.900776555555556
23|Standing|tbodygyromagstd|-0.923796565588235
24|Standing|tbodygyromagstd|-0.95310477884058
25|Standing|tbodygyromagstd|-0.959884274324324
26|Standing|tbodygyromagstd|-0.962653585540541
27|Standing|tbodygyromagstd|-0.965693334
28|Standing|tbodygyromagstd|-0.876917545696203
29|Standing|tbodygyromagstd|-0.975358665384615
30|Standing|tbodygyromagstd|-0.887247636779661
1|Walking|tbodygyromagstd|-0.186978364526316
2|Walking|tbodygyromagstd|-0.553019916271186
3|Walking|tbodygyromagstd|-0.561510683275862
4|Walking|tbodygyromagstd|-0.553116111166667
5|Walking|tbodygyromagstd|-0.492176823571429
6|Walking|tbodygyromagstd|-0.36560291677193
7|Walking|tbodygyromagstd|-0.19828316695614
8|Walking|tbodygyromagstd|-0.238746703958333
9|Walking|tbodygyromagstd|-0.489725811538462
10|Walking|tbodygyromagstd|-0.402025135660377
11|Walking|tbodygyromagstd|-0.558362783220339
12|Walking|tbodygyromagstd|-0.4132083408
13|Walking|tbodygyromagstd|-0.253240071964912
14|Walking|tbodygyromagstd|-0.201401930542373
15|Walking|tbodygyromagstd|-0.425798469148148
16|Walking|tbodygyromagstd|-0.665078404313725
17|Walking|tbodygyromagstd|-0.522494763606557
18|Walking|tbodygyromagstd|-0.60851009125
19|Walking|tbodygyromagstd|-0.0218463165461538
20|Walking|tbodygyromagstd|-0.0367853189588235
21|Walking|tbodygyromagstd|-0.408304434423077
22|Walking|tbodygyromagstd|-0.390775683913043
23|Walking|tbodygyromagstd|0.163346451623729
24|Walking|tbodygyromagstd|-0.563863212586207
25|Walking|tbodygyromagstd|-0.489809386081081
26|Walking|tbodygyromagstd|-0.538329286101695
27|Walking|tbodygyromagstd|-0.482452355789474
28|Walking|tbodygyromagstd|-0.460511661296296
29|Walking|tbodygyromagstd|-0.358814096603774
30|Walking|tbodygyromagstd|-0.266845731292308
1|Walking Downstairs|tbodygyromagstd|-0.225724368061224
2|Walking Downstairs|tbodygyromagstd|-0.274844110531915
3|Walking Downstairs|tbodygyromagstd|-0.245794699346939
4|Walking Downstairs|tbodygyromagstd|-0.3805726254
5|Walking Downstairs|tbodygyromagstd|-0.360678305253192
6|Walking Downstairs|tbodygyromagstd|-0.0426276750979167
7|Walking Downstairs|tbodygyromagstd|-0.259751603446809
8|Walking Downstairs|tbodygyromagstd|-0.0466291872078947
9|Walking Downstairs|tbodygyromagstd|-0.322331464761905
10|Walking Downstairs|tbodygyromagstd|-0.280382850552632
11|Walking Downstairs|tbodygyromagstd|-0.339349828493478
12|Walking Downstairs|tbodygyromagstd|-0.32045862629
13|Walking Downstairs|tbodygyromagstd|-0.236762631468085
14|Walking Downstairs|tbodygyromagstd|-0.0665144570666667
15|Walking Downstairs|tbodygyromagstd|-0.284249712071429
16|Walking Downstairs|tbodygyromagstd|-0.422315316808511
17|Walking Downstairs|tbodygyromagstd|-0.352687281086957
18|Walking Downstairs|tbodygyromagstd|-0.507995478327273
19|Walking Downstairs|tbodygyromagstd|0.237821231894872
20|Walking Downstairs|tbodygyromagstd|-0.0305762438706667
21|Walking Downstairs|tbodygyromagstd|-0.388420328666667
22|Walking Downstairs|tbodygyromagstd|-0.263921983758333
23|Walking Downstairs|tbodygyromagstd|0.0539972903222222
24|Walking Downstairs|tbodygyromagstd|-0.3636948774
25|Walking Downstairs|tbodygyromagstd|-0.38216092137931
26|Walking Downstairs|tbodygyromagstd|-0.296158291686
27|Walking Downstairs|tbodygyromagstd|-0.307952089840909
28|Walking Downstairs|tbodygyromagstd|-0.22448414468913
29|Walking Downstairs|tbodygyromagstd|-0.26740979843125
30|Walking Downstairs|tbodygyromagstd|-0.208267542032258
1|Walking Upstairs|tbodygyromagstd|-0.14861931805283
2|Walking Upstairs|tbodygyromagstd|-0.377532167604167
3|Walking Upstairs|tbodygyromagstd|-0.408886653186441
4|Walking Upstairs|tbodygyromagstd|-0.510974134423077
5|Walking Upstairs|tbodygyromagstd|-0.354687870212766
6|Walking Upstairs|tbodygyromagstd|-0.199893710196078
7|Walking Upstairs|tbodygyromagstd|-0.418144852156863
8|Walking Upstairs|tbodygyromagstd|-0.109327923829268
9|Walking Upstairs|tbodygyromagstd|-0.425839761428571
10|Walking Upstairs|tbodygyromagstd|-0.113062673542979
11|Walking Upstairs|tbodygyromagstd|-0.377909862407407
12|Walking Upstairs|tbodygyromagstd|-0.525686949063462
13|Walking Upstairs|tbodygyromagstd|-0.415658606181818
14|Walking Upstairs|tbodygyromagstd|0.299975979851852
15|Walking Upstairs|tbodygyromagstd|-0.288429008639583
16|Walking Upstairs|tbodygyromagstd|-0.518189646470588
17|Walking Upstairs|tbodygyromagstd|-0.440837260125
18|Walking Upstairs|tbodygyromagstd|-0.528058134137931
19|Walking Upstairs|tbodygyromagstd|-0.26440144275
20|Walking Upstairs|tbodygyromagstd|-0.253929985803922
21|Walking Upstairs|tbodygyromagstd|-0.420236002514894
22|Walking Upstairs|tbodygyromagstd|-0.2025581772
23|Walking Upstairs|tbodygyromagstd|-0.366732989313725
24|Walking Upstairs|tbodygyromagstd|-0.503929060169492
25|Walking Upstairs|tbodygyromagstd|-0.387754116158462
26|Walking Upstairs|tbodygyromagstd|-0.514032410181818
27|Walking Upstairs|tbodygyromagstd|-0.501775426447059
28|Walking Upstairs|tbodygyromagstd|-0.476923344705882
29|Walking Upstairs|tbodygyromagstd|-0.0800476153673469
30|Walking Upstairs|tbodygyromagstd|-0.169293534323077
1|Laying|tbodygyrojerkmagstd|-0.9358409828
2|Laying|tbodygyrojerkmagstd|-0.989718095208333
3|Laying|tbodygyrojerkmagstd|-0.983139255645161
4|Laying|tbodygyrojerkmagstd|-0.982698213703704
5|Laying|tbodygyrojerkmagstd|-0.98377138
6|Laying|tbodygyrojerkmagstd|-0.953157001578947
7|Laying|tbodygyrojerkmagstd|-0.971205137884615
8|Laying|tbodygyrojerkmagstd|-0.969029111666667
9|Laying|tbodygyrojerkmagstd|-0.9528015598
10|Laying|tbodygyrojerkmagstd|-0.959632931551724
11|Laying|tbodygyrojerkmagstd|-0.984476476666667
12|Laying|tbodygyrojerkmagstd|-0.962012018333333
13|Laying|tbodygyrojerkmagstd|-0.975113305645161
14|Laying|tbodygyrojerkmagstd|-0.964009921960784
15|Laying|tbodygyrojerkmagstd|-0.973650041666667
16|Laying|tbodygyrojerkmagstd|-0.988212425428571
17|Laying|tbodygyrojerkmagstd|-0.982038121126761
18|Laying|tbodygyrojerkmagstd|-0.992153054
19|Laying|tbodygyrojerkmagstd|-0.980245510843374
20|Laying|tbodygyrojerkmagstd|-0.981079301617647
21|Laying|tbodygyrojerkmagstd|-0.982246471555556
22|Laying|tbodygyrojerkmagstd|-0.974201690972222
23|Laying|tbodygyrojerkmagstd|-0.981314831666667
24|Laying|tbodygyrojerkmagstd|-0.978659102222222
25|Laying|tbodygyrojerkmagstd|-0.96830952260274
26|Laying|tbodygyrojerkmagstd|-0.989917354473684
27|Laying|tbodygyrojerkmagstd|-0.993484313243243
28|Laying|tbodygyrojerkmagstd|-0.96977327725
29|Laying|tbodygyrojerkmagstd|-0.997666071594203
30|Laying|tbodygyrojerkmagstd|-0.976177142571429
1|Sitting|tbodygyrojerkmagstd|-0.988308728510638
2|Sitting|tbodygyrojerkmagstd|-0.989594919565217
3|Sitting|tbodygyrojerkmagstd|-0.976772675961538
4|Sitting|tbodygyrojerkmagstd|-0.9758066902
5|Sitting|tbodygyrojerkmagstd|-0.970392610454546
6|Sitting|tbodygyrojerkmagstd|-0.950150571818182
7|Sitting|tbodygyrojerkmagstd|-0.976214430208333
8|Sitting|tbodygyrojerkmagstd|-0.986756670869565
9|Sitting|tbodygyrojerkmagstd|-0.9663610734
10|Sitting|tbodygyrojerkmagstd|-0.991696196481481
11|Sitting|tbodygyrojerkmagstd|-0.986256664716981
12|Sitting|tbodygyrojerkmagstd|-0.978260535882353
13|Sitting|tbodygyrojerkmagstd|-0.991414934897959
14|Sitting|tbodygyrojerkmagstd|-0.986963989814815
15|Sitting|tbodygyrojerkmagstd|-0.989720049491525
16|Sitting|tbodygyrojerkmagstd|-0.988261252608696
17|Sitting|tbodygyrojerkmagstd|-0.994446755625
18|Sitting|tbodygyrojerkmagstd|-0.994868913508772
19|Sitting|tbodygyrojerkmagstd|-0.985831284657534
20|Sitting|tbodygyrojerkmagstd|-0.97507615
21|Sitting|tbodygyrojerkmagstd|-0.990302232705882
22|Sitting|tbodygyrojerkmagstd|-0.976503766290323
23|Sitting|tbodygyrojerkmagstd|-0.979226997941177
24|Sitting|tbodygyrojerkmagstd|-0.990724530735294
25|Sitting|tbodygyrojerkmagstd|-0.991766403076923
26|Sitting|tbodygyrojerkmagstd|-0.994033207051282
27|Sitting|tbodygyrojerkmagstd|-0.992112829571429
28|Sitting|tbodygyrojerkmagstd|-0.978441918333333
29|Sitting|tbodygyrojerkmagstd|-0.994905344
30|Sitting|tbodygyrojerkmagstd|-0.991280225
1|Standing|tbodygyrojerkmagstd|-0.994733238679245
2|Standing|tbodygyrojerkmagstd|-0.977204427777778
3|Standing|tbodygyrojerkmagstd|-0.957679766885246
4|Standing|tbodygyrojerkmagstd|-0.964282784285714
5|Standing|tbodygyrojerkmagstd|-0.947970723571429
6|Standing|tbodygyrojerkmagstd|-0.952536233859649
7|Standing|tbodygyrojerkmagstd|-0.97210793
8|Standing|tbodygyrojerkmagstd|-0.982460332222222
9|Standing|tbodygyrojerkmagstd|-0.965287050888889
10|Standing|tbodygyrojerkmagstd|-0.964409410454545
11|Standing|tbodygyrojerkmagstd|-0.992579166595745
12|Standing|tbodygyrojerkmagstd|-0.961923171967213
13|Standing|tbodygyrojerkmagstd|-0.976197659649123
14|Standing|tbodygyrojerkmagstd|-0.966834217
15|Standing|tbodygyrojerkmagstd|-0.98143282754717
16|Standing|tbodygyrojerkmagstd|-0.990809427435897
17|Standing|tbodygyrojerkmagstd|-0.992372117307692
18|Standing|tbodygyrojerkmagstd|-0.988519665753425
19|Standing|tbodygyrojerkmagstd|-0.983069427945205
20|Standing|tbodygyrojerkmagstd|-0.926328788356164
21|Standing|tbodygyrojerkmagstd|-0.976153687752809
22|Standing|tbodygyrojerkmagstd|-0.966086148412698
23|Standing|tbodygyrojerkmagstd|-0.972387365294118
24|Standing|tbodygyrojerkmagstd|-0.979995718695652
25|Standing|tbodygyrojerkmagstd|-0.983230809594595
26|Standing|tbodygyrojerkmagstd|-0.984253792432432
27|Standing|tbodygyrojerkmagstd|-0.988819784
28|Standing|tbodygyrojerkmagstd|-0.956266480126582
29|Standing|tbodygyrojerkmagstd|-0.991453632153846
30|Standing|tbodygyrojerkmagstd|-0.955995671864407
1|Walking|tbodygyrojerkmagstd|-0.325324878894737
2|Walking|tbodygyrojerkmagstd|-0.557798151355932
3|Walking|tbodygyrojerkmagstd|-0.567371560862069
4|Walking|tbodygyrojerkmagstd|-0.7301463685
5|Walking|tbodygyrojerkmagstd|-0.48919974625
6|Walking|tbodygyrojerkmagstd|-0.364708342315789
7|Walking|tbodygyrojerkmagstd|-0.0953401161070176
8|Walking|tbodygyrojerkmagstd|-0.502957255416667
9|Walking|tbodygyrojerkmagstd|-0.599866472692308
10|Walking|tbodygyrojerkmagstd|-0.501027916603774
11|Walking|tbodygyrojerkmagstd|-0.753671416101695
12|Walking|tbodygyrojerkmagstd|-0.5488904506
13|Walking|tbodygyrojerkmagstd|-0.322118379807018
14|Walking|tbodygyrojerkmagstd|-0.606103313898305
15|Walking|tbodygyrojerkmagstd|-0.63778595537037
16|Walking|tbodygyrojerkmagstd|-0.722808438431373
17|Walking|tbodygyrojerkmagstd|-0.53970849147541
18|Walking|tbodygyrojerkmagstd|-0.726591779107143
19|Walking|tbodygyrojerkmagstd|-0.271487480103846
20|Walking|tbodygyrojerkmagstd|-0.149864146847059
21|Walking|tbodygyrojerkmagstd|-0.450369988846154
22|Walking|tbodygyrojerkmagstd|-0.503106312391304
23|Walking|tbodygyrojerkmagstd|0.250173204117966
24|Walking|tbodygyrojerkmagstd|-0.556022765862069
25|Walking|tbodygyrojerkmagstd|-0.757032544864865
26|Walking|tbodygyrojerkmagstd|-0.603468672372881
27|Walking|tbodygyrojerkmagstd|-0.618718628596491
28|Walking|tbodygyrojerkmagstd|-0.579861194259259
29|Walking|tbodygyrojerkmagstd|-0.612222937169811
30|Walking|tbodygyrojerkmagstd|-0.546977272307692
1|Walking Downstairs|tbodygyrojerkmagstd|-0.306510645530612
2|Walking Downstairs|tbodygyrojerkmagstd|-0.343187875404255
3|Walking Downstairs|tbodygyrojerkmagstd|-0.583919211020408
4|Walking Downstairs|tbodygyrojerkmagstd|-0.637079543555556
5|Walking Downstairs|tbodygyrojerkmagstd|-0.450303212340426
6|Walking Downstairs|tbodygyrojerkmagstd|-0.111228416159583
7|Walking Downstairs|tbodygyrojerkmagstd|-0.29477867693617
8|Walking Downstairs|tbodygyrojerkmagstd|-0.157484866842105
9|Walking Downstairs|tbodygyrojerkmagstd|-0.455855425238095
10|Walking Downstairs|tbodygyrojerkmagstd|-0.494105756315789
11|Walking Downstairs|tbodygyrojerkmagstd|-0.677750588478261
12|Walking Downstairs|tbodygyrojerkmagstd|-0.452449935
13|Walking Downstairs|tbodygyrojerkmagstd|-0.27649151037234
14|Walking Downstairs|tbodygyrojerkmagstd|-0.274744003577778
15|Walking Downstairs|tbodygyrojerkmagstd|-0.563640131190476
16|Walking Downstairs|tbodygyrojerkmagstd|-0.595822214468085
17|Walking Downstairs|tbodygyrojerkmagstd|-0.592319490869565
18|Walking Downstairs|tbodygyrojerkmagstd|-0.744159518909091
19|Walking Downstairs|tbodygyrojerkmagstd|-0.0438985022538462
20|Walking Downstairs|tbodygyrojerkmagstd|-0.275591880382222
21|Walking Downstairs|tbodygyrojerkmagstd|-0.509130858444444
22|Walking Downstairs|tbodygyrojerkmagstd|-0.617659355833333
23|Walking Downstairs|tbodygyrojerkmagstd|0.0594908483888889
24|Walking Downstairs|tbodygyrojerkmagstd|-0.459159852363636
25|Walking Downstairs|tbodygyrojerkmagstd|-0.67960595137931
26|Walking Downstairs|tbodygyrojerkmagstd|-0.463140795
27|Walking Downstairs|tbodygyrojerkmagstd|-0.465807533547727
28|Walking Downstairs|tbodygyrojerkmagstd|-0.407132335434783
29|Walking Downstairs|tbodygyrojerkmagstd|-0.59705704875
30|Walking Downstairs|tbodygyrojerkmagstd|-0.617662073548387
1|Walking Upstairs|tbodygyrojerkmagstd|-0.648553044339623
2|Walking Upstairs|tbodygyrojerkmagstd|-0.597291719166667
3|Walking Upstairs|tbodygyrojerkmagstd|-0.718028040338983
4|Walking Upstairs|tbodygyrojerkmagstd|-0.755270457692308
5|Walking Upstairs|tbodygyrojerkmagstd|-0.557988065531915
6|Walking Upstairs|tbodygyrojerkmagstd|-0.440079851313725
7|Walking Upstairs|tbodygyrojerkmagstd|-0.67642807254902
8|Walking Upstairs|tbodygyrojerkmagstd|-0.493975031707317
9|Walking Upstairs|tbodygyrojerkmagstd|-0.748651255510204
10|Walking Upstairs|tbodygyrojerkmagstd|-0.618272355319149
11|Walking Upstairs|tbodygyrojerkmagstd|-0.80112703962963
12|Walking Upstairs|tbodygyrojerkmagstd|-0.713406712307692
13|Walking Upstairs|tbodygyrojerkmagstd|-0.669216383090909
14|Walking Upstairs|tbodygyrojerkmagstd|-0.485819293703704
15|Walking Upstairs|tbodygyrojerkmagstd|-0.748954848541667
16|Walking Upstairs|tbodygyrojerkmagstd|-0.797293228431373
17|Walking Upstairs|tbodygyrojerkmagstd|-0.68231162875
18|Walking Upstairs|tbodygyrojerkmagstd|-0.835525127931035
19|Walking Upstairs|tbodygyrojerkmagstd|-0.50740029025
20|Walking Upstairs|tbodygyrojerkmagstd|-0.455396068627451
21|Walking Upstairs|tbodygyrojerkmagstd|-0.647723419148936
22|Walking Upstairs|tbodygyrojerkmagstd|-0.675633024285714
23|Walking Upstairs|tbodygyrojerkmagstd|-0.551275188627451
24|Walking Upstairs|tbodygyrojerkmagstd|-0.638180352881356
25|Walking Upstairs|tbodygyrojerkmagstd|-0.824883302769231
26|Walking Upstairs|tbodygyrojerkmagstd|-0.661829656545455
27|Walking Upstairs|tbodygyrojerkmagstd|-0.724671165490196
28|Walking Upstairs|tbodygyrojerkmagstd|-0.670132120784314
29|Walking Upstairs|tbodygyrojerkmagstd|-0.712846318367347
30|Walking Upstairs|tbodygyrojerkmagstd|-0.774439096769231
1|Laying|fbodyaccstdx|-0.9244374346
